id,farmer_id,crop_class,crop_variety,bbk_payment_method,base_price,grade_a_price,grade_b_price,grade_c_price, total_weight ,grade_a_weight,grade_b_weight,grade_c_weight, total_net_weight , net_owed_to_farmer ,grade_a_cash_value,grade_b_cash_value,grade_c_cash_value,bbk_created_at
3118,26624,Groundnut,Lupande,MTN Money,12,13,12,12,58,58,0,0, -   ,0,0,0,0,12/05/2025
13934,26632,Navy Bean,Lwangeni,Paycode,21,23,21,21, 673.00 ,100,573,0,598," 10,608.00 ",575,12033,0,16/06/2025
10607,26636,Soy Bean,Kafue,Airtel Money,12,12,12,12,670,670,0,0,670,8375,8375,0,0,06/06/2025
18511,16154,Groundnut,Wamusanga,Airtel Money,12,13,12,12,112,112,0,0, 12.00 ,162,162,0,0,28/06/2025
3292,16196,Groundnut,Lupande,Airtel Money,12,13,12,12,42,42,0,0, -   ,0,0,0,0,13/05/2025
22280,16224,Soy Bean,Kafue,Paycode,12,15,14,12,86,86,0,0,86,1290,1290,0,0,11/07/2025
23790,16236,Navy Bean,Lwangeni,Paycode,21,23,21,21, 400.00 ,400,0,0,400," 9,200.00 ",9200,0,0,17/07/2025
23974,16276,Groundnut,Lupande,Airtel Money,0,27,0,0,20,20,0,0, -   ,-250,0,0,0,18/07/2025
23837,16280,Groundnut,Lupande,Airtel Money,0,27,0,0,100,100,0,0, -   ,0,0,0,0,18/07/2025
25094,16284,Navy Bean,Lwangeni,Zamtel Money,21,23,21,21, 600.00 ,100,150,350,600," 11,800.00 ",2300,3150,7350,28/07/2025
22522,11372,Navy Bean,Lwangeni,Paycode,21,23,21,21, 850.00 ,450,400,0,600," 15,200.00 ",4600,8400,0,11/07/2025
22521,11372,Sugar bean,Lungwebungu,Paycode,22,25,22,22, 200.00 ,200,0,0,100," 2,200.00 ",2500,0,0,11/07/2025
21697,11392,Soy Bean,Kafue,Paycode,12,15,14,12,376,376,0,0,276,3840,4140,0,0,09/07/2025
20552,11435,Sugar bean,Lungwebungu,Paycode,22,25,22,22, 550.00 ,0,550,0,350," 7,160.00 ",0,7700,0,05/07/2025
25897,11468,Navy Bean,Lwangeni,Paycode,21,23,21,21, 450.00 ,0,300,150,450," 9,450.00 ",0,6300,3150,22/08/2025
22064,11480,Sugar bean,Lungwebungu,Paycode,22,25,22,22, 750.00 ,750,0,0,750," 16,300.00 ",18750,0,0,10/07/2025
24530,11509,Sugar bean,Lungwebungu,Paycode,22,25,22,22, 300.00 ,300,0,0,300," 7,500.00 ",7500,0,0,22/07/2025
1547,26636,Soy Bean,Kafue,MTN Money,12,12,12,12,297,297,0,0,197,2482,2482,0,0,06/05/2025
5509,26636,Soy Bean,Kafue,MTN Money,12,12,12,12,375,375,0,0,375,4687,4687,0,0,21/05/2025
4052,26636,Soy Bean,Kafue,MTN Money,12,12,12,12,120,120,0,0,120,1512,1512,0,0,16/05/2025
1987,26636,Soy Bean,Kafue,MTN Money,12,12,12,12,109,109,0,0,109,1373,1373,0,0,07/05/2025
18207,26644,Navy Bean,Lwangeni,Paycode,21,23,21,21, 500.00 ,500,0,0,450," 8,375.00 ",10350,0,0,28/06/2025
8449,26652,Soy Bean,Emerald,Airtel Money,12,12,12,12,170,0,0,170,0,0,0,0,0,31/05/2025
1324,26656,Soy Bean,Kafue,Paycode,12,12,12,12,100,100,0,0,0,0,0,0,0,03/05/2025
14345,26664,Sugar bean,Lungwebungu,MTN Money,20,22,20,20, 115.00 ,115,0,0,115," 2,530.00 ",2530,0,0,17/06/2025
1042,26704,Soy Bean,Kafue,MTN Money,12,12,12,12,116,116,0,0,16,200,200,0,0,01/05/2025
25437,26720,Groundnut,Lupande,MTN Money,12,13,12,12,52,52,0,0, -   ,0,0,0,0,31/07/2025
10861,26745,Groundnut,MGV8,Airtel Money,13,16,14,13,309,309,0,0, 309.00 ,4944,4944,0,0,07/06/2025
5816,26745,Groundnut,MGV8,Airtel Money,13,16,14,13,380,380,0,0, 280.00 ,3880,4480,0,0,22/05/2025
10216,26757,Soy Bean,Kafue,Paycode,12,12,12,12,378,0,378,0,278,2975,0,3475,0,05/06/2025
24529,11509,Navy Bean,Lwangeni,Paycode,21,23,21,21," 1,300.00 ",1300,0,0,1250," 22,600.00 ",28750,0,0,22/07/2025
24531,11513,Navy Bean,Lwangeni,Paycode,21,23,21,21," 1,700.00 ",1700,0,0,1650," 34,150.00 ",37950,0,0,22/07/2025
20859,11546,Sugar bean,Lungwebungu,Paycode,22,25,22,22, 100.00 ,100,0,0,50, 950.00 ,1250,0,0,06/07/2025
21140,11546,Sugar bean,Lungwebungu,Paycode,22,25,22,22, 370.00 ,370,0,0,370," 9,250.00 ",9250,0,0,07/07/2025
24932,11574,Groundnut,Wamusanga,Paycode,13,16,14,13,40,40,0,0, -   ,0,0,0,0,23/07/2025
11559,11595,Groundnut,Wamusanga,Airtel Money,13,16,14,13,148,148,0,0, 48.00 ,768,768,0,0,10/06/2025
1744,11671,Soy Bean,Kafue,Paycode,13,17,15,14,706,706,0,0,586,9462,9962,0,0,06/05/2025
18245,11805,Groundnut,Wamusanga,Airtel Money,13,16,14,13,386,386,0,0, 86.00 ,1376,1376,0,0,28/06/2025
12459,11809,Groundnut,Wamusanga,Airtel Money,13,16,14,13,407,407,0,0, 7.00 ,112,112,0,0,12/06/2025
18851,11861,Soy Bean,Kafue,Airtel Money,9,9,9,9,14,0,14,0,14,6,0,133,0,30/06/2025
17232,11861,Soy Bean,Kafue,Airtel Money,9,9,9,9,134,0,134,0,134,-127,0,1273,0,26/06/2025
18817,11881,Soy Bean,Emerald,Airtel Money,9,9,9,9,100,0,100,0,0,0,0,0,0,30/06/2025
18856,12041,Soy Bean,Kafue,Airtel Money,9,9,9,9,9,0,9,0,0,0,0,0,0,30/06/2025
11182,12091,Soy Bean,Kafue,MTN Money,12,12,12,12,448,448,0,0,278,3475,3475,0,0,09/06/2025
18776,26765,Sugar bean,Lungwebungu,Paycode,22,25,22,22, 736.00 ,0,736,0,596," 13,112.00 ",0,13112,0,30/06/2025
2467,26786,Soy Bean,Kafue,Paycode,12,12,12,12,200,0,0,200,0,0,0,0,0,09/05/2025
6290,26798,Soy Bean,Kafue,MTN Money,12,12,12,12,33,33,0,0,0,0,0,0,0,23/05/2025
11849,26834,Sugar bean,Lungwebungu,Paycode,22,25,22,22, 150.00 ,150,0,0,80," 1,000.00 ",2000,0,0,11/06/2025
25523,24466,Navy Bean,Lwangeni,Airtel Money,21,23,21,21, 14.00 ,14,0,0,14, 322.00 ,322,0,0,01/08/2025
23373,24474,Navy Bean,Lwangeni,Airtel Money,21,23,21,21, 50.00 ,0,0,50,0, -   ,0,0,0,15/07/2025
21581,24482,Navy Bean,Lwangeni,Paycode,21,23,21,21, 50.00 ,0,50,0,0, -   ,0,0,0,09/07/2025
21604,24490,Navy Bean,Lwangeni,Airtel Money,21,23,21,21, 50.00 ,50,0,0,0, -   ,0,0,0,09/07/2025
21600,24494,Navy Bean,Lwangeni,Paycode,21,23,21,21, 100.00 ,100,0,0,0, -   ,0,0,0,09/07/2025
1970,24514,Soy Bean,Kafue,Airtel Money,12,12,12,12,200,200,0,0,0,-100,0,0,0,07/05/2025
24613,24534,Sugar bean,Lungwebungu,Paycode,25,30,27,25, 783.00 ,783,0,0,683," 17,265.00 ",20490,0,0,23/07/2025
7973,24574,Soy Bean,Kafue,Airtel Money,12,12,12,12,331,331,0,0,331,4170,4170,0,0,29/05/2025
20280,24594,Soy Bean,Emerald,Airtel Money,9,9,9,9,200,100,100,0,0,0,0,0,0,04/07/2025
22634,24606,Soy Bean,Kafue,Airtel Money,9,9,9,9,25,0,25,0,0,0,0,0,0,12/07/2025
10647,12104,Soy Bean,Kafue,Paycode,12,12,12,12,700,0,250,450,200,1500,0,0,2500,07/06/2025
469,12125,Soy Bean,Kafue,Airtel Money,12,12,12,12,1650,0,0,1650,1475,18437,0,0,18437,25/04/2025
672,12161,Soy Bean,Kafue,Airtel Money,12,12,12,12,500,0,0,500,300,3450,0,0,3750,29/04/2025
4221,12221,Soy Bean,Kafue,Airtel Money,12,12,12,12,100,0,0,100,0,0,0,0,0,16/05/2025
16373,12262,Soy Bean,Kafue,Paycode,11,11,11,11,43,0,43,0,0,-100,0,0,0,24/06/2025
25153,12282,Soy Bean,Kafue,Paycode,9,9,9,9,60,0,0,60,0,0,0,0,0,28/07/2025
18266,12291,Soy Bean,Kafue,Paycode,9,9,9,9,96,0,96,0,0,-100,0,0,0,27/06/2025
10652,12291,Soy Bean,Kafue,Paycode,12,12,12,12,161,0,161,0,0,-100,0,0,0,07/06/2025
7273,12307,Soy Bean,Kafue,Paycode,12,12,12,12,129,129,0,0,0,0,0,0,0,27/05/2025
17961,12319,Soy Bean,Kafue,Airtel Money,9,9,9,9,500,0,0,500,100,150,0,0,950,27/06/2025
16467,12336,Navy Bean,Lwangeni,Paycode,21,23,21,21, 327.00 ,327,0,0,327," 7,521.00 ",7521,0,0,21/06/2025
22506,12354,Groundnut,Lupande,Airtel Money,0,27,0,0,7,7,0,0, -   ,0,0,0,0,11/07/2025
22217,12382,Groundnut,Lupande,Airtel Money,0,27,0,0,150,150,0,0, 100.00 ,2700,2700,0,0,10/07/2025
14906,12466,Soy Bean,Kafue,Airtel Money,11,11,11,11,700,0,0,700,700,8050,0,0,8050,19/06/2025
9157,12466,Soy Bean,Kafue,Airtel Money,12,12,12,12,2510,0,0,2510,2300,27750,0,0,28750,03/06/2025
24727,12479,Navy Bean,Lwangeni,Paycode,21,23,21,21, 150.00 ,150,0,0,150," 3,450.00 ",3450,0,0,23/07/2025
17061,12766,Sugar bean,Lungwebungu,Paycode,22,25,22,22, 350.00 ,250,100,0,250," 5,950.00 ",3750,2200,0,26/06/2025
18939,12822,Soy Bean,Kafue,Paycode,9,9,9,9,100,0,0,100,0,0,0,0,0,30/06/2025
218,12830,Groundnut,Lupande,Airtel Money,12,13,12,12,43,43,0,0, -   ,0,0,0,0,17/04/2025
21914,12843,Cowpea,Bubebe,Paycode,10,13,12,10,26,26,0,0,26,338,338,0,0,10/07/2025
21925,12843,Soy Bean,Emerald,Paycode,12,15,14,12,1100,1100,0,0,1100,16500,16500,0,0,10/07/2025
21915,12843,Cowpea,Bubebe,Paycode,10,13,12,10,126,126,0,0,126,1638,1638,0,0,10/07/2025
728,12853,Soy Bean,Kafue,Paycode,13,17,15,14,1762,1762,0,0,1612,26404,27404,0,0,29/04/2025
14894,12861,Soy Bean,Kafue,Paycode,12,15,14,12,930,930,0,0,830,9660,12450,0,0,19/06/2025
15385,12994,Soy Bean,Kafue,Airtel Money,11,11,11,11,100,0,0,100,0,0,0,0,0,20/06/2025
14320,13076,Soy Bean,Kafue,Paycode,12,15,14,12,400,300,100,0,200,2000,1500,1400,0,17/06/2025
5378,13133,Soy Bean,Kafue,Paycode,13,17,15,14,360,360,0,0,260,4070,4420,0,0,21/05/2025
24626,13158,Navy Bean,Lwangeni,Paycode,21,23,21,21, 650.00 ,650,0,0,500," 11,200.00 ",11500,0,0,22/07/2025
7153,24606,Soy Bean,Emerald,Airtel Money,12,12,12,12,100,0,100,0,0,0,0,0,0,27/05/2025
20799,24610,Sugar bean,Lungwebungu,Paycode,22,25,22,22, 50.00 ,50,0,0,0, -   ,0,0,0,05/07/2025
11700,24682,Soy Bean,Kafue,Airtel Money,12,12,12,12,464,464,0,0,464,5846,5846,0,0,10/06/2025
20276,24724,Soy Bean,Emerald,Airtel Money,9,9,9,9,100,0,50,50,0,0,0,0,0,04/07/2025
22769,24733,Sugar bean,Lungwebungu,Paycode,22,25,22,22, 500.00 ,500,0,0,400," 10,000.00 ",10000,0,0,13/07/2025
24486,24733,Sugar bean,Lungwebungu,Paycode,22,25,22,22, 250.00 ,250,0,0,250," 4,275.00 ",6250,0,0,22/07/2025
17825,24741,Soy Bean,Emerald,Airtel Money,9,9,9,9,50,0,50,0,0,0,0,0,0,27/06/2025
17826,24741,Soy Bean,Emerald,Airtel Money,9,9,9,9,87,0,50,37,0,0,0,0,0,27/06/2025
19084,24761,Soy Bean,Emerald,Airtel Money,9,9,9,9,100,0,50,50,0,0,0,0,0,01/07/2025
24431,24765,Soy Bean,Emerald,Airtel Money,9,9,9,9,100,0,100,0,0,0,0,0,0,22/07/2025
657,24793,Soy Bean,Kafue,Airtel Money,12,12,12,12,200,200,0,0,100,750,1250,0,0,29/04/2025
6715,24797,Soy Bean,Kafue,Paycode,13,17,15,14,460,460,0,0,360,5470,6120,0,0,26/05/2025
17299,24809,Soy Bean,Emerald,Airtel Money,9,9,9,9,100,0,100,0,0,0,0,0,0,26/06/2025
19066,24817,Soy Bean,Emerald,Airtel Money,9,9,9,9,134,0,134,0,0,0,0,0,0,01/07/2025
14239,24849,Navy Bean,Lwangeni,Paycode,21,23,21,21, 400.00 ,200,200,0,350," 7,650.00 ",3450,4200,0,17/06/2025
14227,24853,Navy Bean,Lwangeni,Paycode,21,23,21,21, 150.00 ,0,150,0,100," 2,100.00 ",0,2100,0,17/06/2025
17836,24857,Soy Bean,Emerald,Airtel Money,9,9,9,9,70,0,0,70,0,0,0,0,0,27/06/2025
1335,24869,Soy Bean,Kafue,Paycode,12,12,12,12,100,100,0,0,0,0,0,0,0,03/05/2025
3463,24877,Soy Bean,Emerald,Airtel Money,12,12,12,12,240,0,0,240,40,500,0,0,500,14/05/2025
20586,24881,Navy Bean,Lwangeni,Paycode,21,23,21,21, 150.00 ,150,0,0,100," 2,300.00 ",2300,0,0,05/07/2025
20654,24893,Navy Bean,Lwangeni,Paycode,21,23,21,21, 650.00 ,400,250,0,600," 13,300.00 ",8050,5250,0,05/07/2025
19142,24926,Navy Bean,Lwangeni,Paycode,21,23,21,21, 200.00 ,200,0,0,150," 3,450.00 ",3450,0,0,01/07/2025
15650,24930,Soy Bean,Emerald,Airtel Money,10,10,10,10,200,0,100,100,0,0,0,0,0,22/06/2025
20781,24934,Sugar bean,Lungwebungu,Paycode,25,30,27,25," 1,700.00 ",1700,0,0,1270," 36,150.00 ",38100,0,0,05/07/2025
1389,24946,Soy Bean,Emerald,Airtel Money,12,12,12,12,133,0,133,0,0,0,0,0,0,05/05/2025
7267,25002,Groundnut,Wamusanga,Airtel Money,13,16,14,13,128,128,0,0, 28.00 ,448,448,0,0,27/05/2025
19687,25010,Soy Bean,Emerald,Airtel Money,9,9,9,9,100,0,0,100,0,0,0,0,0,02/07/2025
24823,25042,Sugar bean,Lungwebungu,MTN Money,22,25,22,22, 156.00 ,156,0,0,156," 3,300.00 ",3900,0,0,23/07/2025
20542,13192,Navy Bean,Lwangeni,Paycode,21,23,21,21, 474.00 ,50,424,0,374," 7,854.00 ",0,7854,0,05/07/2025
22673,13304,Sugar bean,Lungwebungu,Paycode,22,25,22,22, 100.00 ,100,0,0,50, 250.00 ,1250,0,0,12/07/2025
4798,17465,Groundnut,Lupande,Airtel Money,12,13,12,12,13,0,13,0, -   ,0,0,0,0,19/05/2025
4080,17481,Groundnut,Lupande,Airtel Money,12,13,12,12,40,40,0,0, -   ,0,0,0,0,16/05/2025
23733,17485,Groundnut,Lupande,Airtel Money,0,27,0,0,40,40,0,0, -   ,0,0,0,0,17/07/2025
22283,17493,Soy Bean,Kafue,Paycode,12,15,14,12,250,250,0,0,150,2256,2250,0,0,11/07/2025
17920,17493,Cowpea,Bubebe,Paycode,10,13,12,10,196,99,97,0,131,506,442,1164,0,27/06/2025
467,17557,Groundnut,Lupande,Paycode,12,13,12,12,66,66,0,0, -   ,0,0,0,0,24/04/2025
21865,17597,Soy Bean,Kafue,Airtel Money,12,15,14,12,120,120,0,0,20,300,300,0,0,10/07/2025
6103,17619,Soy Bean,Kafue,Paycode,13,17,15,14,50,50,0,0,50,850,850,0,0,23/05/2025
6102,17619,Soy Bean,Emerald,Paycode,13,17,15,14,450,0,450,0,250,900,0,3750,0,23/05/2025
12239,17643,Soy Bean,Emerald,Airtel Money,13,17,15,14,100,100,0,0,0,0,0,0,0,12/06/2025
21680,17651,Soy Bean,Emerald,Paycode,12,15,14,12,400,400,0,0,400,6000,6000,0,0,09/07/2025
2907,17695,Soy Bean,Kafue,Paycode,13,17,15,14,1121,1121,0,0,996,16282,16932,0,0,12/05/2025
1553,25063,Soy Bean,Emerald,Airtel Money,12,12,12,12,60,0,60,0,60,750,0,750,0,05/05/2025
1551,25063,Soy Bean,Emerald,Airtel Money,12,12,12,12,268,0,268,0,168,2100,0,2100,0,05/05/2025
6883,25071,Soy Bean,Emerald,Airtel Money,12,12,12,12,100,0,100,0,0,0,0,0,0,26/05/2025
9606,25083,Soy Bean,Emerald,Airtel Money,12,12,12,12,100,0,0,100,0,0,0,0,0,04/06/2025
17853,25087,Soy Bean,Kafue,Airtel Money,9,9,9,9,50,0,0,50,0,0,0,0,0,27/06/2025
19261,25095,Soy Bean,Emerald,Airtel Money,9,9,9,9,100,0,50,50,0,0,0,0,0,01/07/2025
19880,25099,Soy Bean,Emerald,Airtel Money,9,9,9,9,50,0,0,50,0,0,0,0,0,02/07/2025
19450,25111,Soy Bean,Emerald,Airtel Money,9,9,9,9,100,0,100,0,0,0,0,0,0,02/07/2025
6975,25119,Soy Bean,Emerald,Airtel Money,12,12,12,12,100,0,100,0,0,0,0,0,0,26/05/2025
19648,25131,Soy Bean,Emerald,Airtel Money,9,9,9,9,133,133,0,0,0,0,0,0,0,02/07/2025
21520,25151,Navy Bean,Lwangeni,Paycode,21,23,21,21, 150.00 ,150,0,0,100," 2,300.00 ",2300,0,0,08/07/2025
1336,25155,Soy Bean,Kafue,Paycode,12,12,12,12,500,500,0,0,0,0,0,0,0,03/05/2025
22625,25159,Soy Bean,Emerald,Airtel Money,9,9,9,9,100,100,0,0,0,0,0,0,0,12/07/2025
17938,25163,Soy Bean,Emerald,Airtel Money,9,9,9,9,100,0,100,0,0,0,0,0,0,27/06/2025
5010,17703,Soy Bean,Kafue,Paycode,13,17,15,14,307,307,0,0,187,2679,3179,0,0,20/05/2025
5011,17723,Soy Bean,Kafue,Paycode,13,17,15,14,564,564,0,0,464,7388,7888,0,0,20/05/2025
5370,17737,Soy Bean,Kafue,Paycode,13,17,15,14,350,350,0,0,250,3400,4250,0,0,21/05/2025
22298,17749,Soy Bean,Kafue,Paycode,12,15,14,12,745,745,0,0,545,7675,8175,0,0,11/07/2025
17705,17761,Groundnut,Lupande,Airtel Money,0,27,0,0,100,100,0,0, -   ,0,0,0,0,26/06/2025
11614,17773,Soy Bean,Kafue,Paycode,13,17,15,14,1200,1200,0,0,1100,16700,18700,0,0,10/06/2025
6783,17785,Soy Bean,Kafue,Paycode,13,17,15,14,324,324,0,0,224,3808,3808,0,0,26/05/2025
15897,17833,Soy Bean,Kafue,Paycode,12,15,14,12,295,295,0,0,75,1125,1125,0,0,23/06/2025
15972,17845,Soy Bean,Kafue,Paycode,12,15,14,12,100,50,0,50,0,0,0,0,0,23/06/2025
86,17874,Groundnut,Lupande,Paycode,14,15,14,14,40,0,40,0, -   ,0,0,0,0,15/04/2025
5740,17931,Groundnut,Lupande,Airtel Money,12,13,12,12,20,20,0,0, -   ,0,0,0,0,22/05/2025
22394,17983,Soy Bean,Kafue,Paycode,12,15,14,12,95,45,50,0,95,1375,675,700,0,11/07/2025
11650,17995,Soy Bean,Kafue,Paycode,13,17,15,14,100,100,0,0,100,1700,1700,0,0,10/06/2025
15361,18038,Soy Bean,Kafue,Paycode,12,15,14,12,725,300,425,0,605,8000,2700,5950,0,20/06/2025
4023,25193,Soy Bean,Kafue,Airtel Money,12,12,12,12,390,390,0,0,290,3125,3625,0,0,16/05/2025
15105,25222,Soy Bean,Kafue,Paycode,11,11,11,11,100,0,0,100,0,0,0,0,0,19/06/2025
22456,25238,Groundnut,Wamusanga,Paycode,13,16,14,13,24,0,0,24, -   ,0,0,0,0,11/07/2025
20328,25238,Groundnut,Wamusanga,Paycode,13,16,14,13,152,15,137,0, -   ,0,0,0,0,04/07/2025
11128,25246,Soy Bean,Kafue,Paycode,12,12,12,12,135,135,0,0,0,0,0,0,0,09/06/2025
6530,25254,Soy Bean,Kafue,Paycode,12,12,12,12,112,112,0,0,12,150,150,0,0,24/05/2025
2260,25274,Groundnut,Lupande,MTN Money,12,13,12,12,61,61,0,0, -   ,0,0,0,0,08/05/2025
2259,25274,Soy Bean,Kafue,MTN Money,12,12,12,12,50,50,0,0,0,0,0,0,0,08/05/2025
25281,25294,Navy Bean,Lwangeni,Paycode,21,23,21,21, 250.00 ,250,0,0,200," 3,600.00 ",4600,0,0,29/07/2025
22779,25306,Navy Bean,Lwangeni,Paycode,21,23,21,21, 700.00 ,700,0,0,650," 13,050.00 ",14950,0,0,13/07/2025
22722,25314,Navy Bean,Lwangeni,Paycode,21,23,21,21, 800.00 ,800,0,0,675," 14,525.00 ",15525,0,0,13/07/2025
22723,25314,Sugar bean,Lungwebungu,Paycode,22,25,22,22, 350.00 ,350,0,0,350," 7,775.00 ",8750,0,0,13/07/2025
3520,25326,Soy Bean,Kafue,Airtel Money,12,12,12,12,39,39,0,0,0,0,0,0,0,14/05/2025
6324,25354,Soy Bean,Kafue,Paycode,12,12,12,12,124,124,0,0,24,302,302,0,0,24/05/2025
15226,18051,Sugar bean,Lungwebungu,Paycode,22,25,22,22, 400.00 ,400,0,0,300," 6,200.00 ",7500,0,0,20/06/2025
10383,18067,Soy Bean,Kafue,Paycode,13,17,15,14,242,151,91,0,142,1732,867,1365,0,06/06/2025
635,18071,Soy Bean,Kafue,Paycode,13,17,15,14,850,850,0,0,750,12750,12750,0,0,28/04/2025
4370,18075,Soy Bean,Kafue,Paycode,13,17,15,14,208,208,0,0,108,1336,1836,0,0,17/05/2025
6759,18083,Soy Bean,Kafue,Paycode,13,17,15,14,1150,1150,0,0,1025,16925,17425,0,0,26/05/2025
9567,18115,Soy Bean,Kafue,Paycode,13,17,15,14,654,654,0,0,504,7918,8568,0,0,03/06/2025
3850,18135,Soy Bean,Kafue,Paycode,13,17,15,14,1126,1126,0,0,1001,16517,17017,0,0,14/05/2025
3843,18155,Soy Bean,Kafue,Paycode,13,17,15,14,135,135,0,0,110,9020,1870,0,0,14/05/2025
3842,18155,Soy Bean,Emerald,Paycode,13,17,15,14,550,550,0,0,450,7150,7650,0,0,14/05/2025
4601,18179,Soy Bean,Kafue,Airtel Money,12,12,12,12,580,580,0,0,80,500,1000,0,0,18/05/2025
4598,18195,Soy Bean,Kafue,Airtel Money,12,12,12,12,129,129,0,0,29,362,362,0,0,18/05/2025
18310,18203,Soy Bean,Kafue,Airtel Money,10,10,10,10,209,209,0,0,9,94,94,0,0,28/06/2025
10964,18207,Soy Bean,Kafue,Airtel Money,12,12,12,12,367,367,0,0,367,4587,4587,0,0,08/06/2025
5907,18207,Soy Bean,Kafue,Airtel Money,12,12,12,12,122,122,0,0,122,1525,1525,0,0,22/05/2025
2827,18207,Soy Bean,Kafue,Airtel Money,12,12,12,12,116,116,0,0,16,200,200,0,0,12/05/2025
5769,18207,Soy Bean,Kafue,Airtel Money,12,12,12,12,476,476,0,0,476,5950,5950,0,0,22/05/2025
11215,18211,Soy Bean,Kafue,Airtel Money,12,12,12,12,478,478,0,0,478,5975,5975,0,0,09/06/2025
5908,18216,Soy Bean,Kafue,Airtel Money,12,12,12,12,122,122,0,0,22,275,275,0,0,22/05/2025
12874,18293,Soy Bean,Kafue,Paycode,12,15,14,12,1200,1200,0,0,1100,16000,16500,0,0,13/06/2025
8940,18297,Soy Bean,Kafue,Paycode,13,17,15,14,1111,1111,0,0,1011,16687,17187,0,0,02/06/2025
5485,18301,Soy Bean,Kafue,Paycode,13,17,15,14,1367,1367,0,0,1217,20189,20689,0,0,21/05/2025
1584,18309,Soy Bean,Kafue,Paycode,13,17,15,14,510,510,0,0,410,6470,6970,0,0,06/05/2025
20800,13443,Navy Bean,Lwangeni,Paycode,21,23,21,21, 500.00 ,500,0,0,450," 10,350.00 ",10350,0,0,05/07/2025
24502,13499,Sugar bean,Lungwebungu,Paycode,25,30,27,25, 50.00 ,50,0,0,0, -   ,0,0,0,22/07/2025
19056,13709,Soy Bean,Emerald,Airtel Money,9,9,9,9,200,50,150,0,0,0,0,0,0,01/07/2025
19057,13709,Soy Bean,Kafue,Airtel Money,9,9,9,9,38,0,38,0,0,0,0,0,0,01/07/2025
19259,13714,Soy Bean,Emerald,Airtel Money,9,9,9,9,165,55,110,0,0,0,0,0,0,01/07/2025
25502,13776,Navy Bean,Lwangeni,Paycode,21,23,21,21, 25.00 ,25,0,0,0, -   ,0,0,0,01/08/2025
16351,25358,Soy Bean,Kafue,Zamtel Money,11,11,11,11,118,118,0,0,18,207,207,0,0,24/06/2025
6506,25362,Soy Bean,Kafue,Airtel Money,12,12,12,12,100,100,0,0,0,0,0,0,0,24/05/2025
13483,26842,Groundnut,Lupande,MTN Money,12,13,12,12,320,320,0,0, 220.00 ,2970,2970,0,0,15/06/2025
11941,26854,Sugar bean,Lungwebungu,Paycode,22,25,22,22, 139.00 ,139,0,0,89," 1,250.00 ",2225,0,0,11/06/2025
2462,26908,Soy Bean,Kafue,Paycode,12,12,12,12,100,0,0,100,0,0,0,0,0,09/05/2025
5578,26972,Soy Bean,Kafue,Paycode,12,12,12,12,100,100,0,0,0,0,0,0,0,22/05/2025
935,26992,Groundnut,Lupande,Airtel Money,12,13,12,12,216,0,216,0, 16.00 ,0,0,192,0,30/04/2025
14762,27021,Sugar bean,Lungwebungu,Paycode,22,25,22,22, 200.00 ,200,0,0,130," 3,250.00 ",3250,0,0,18/06/2025
12694,27029,Navy Bean,Lwangeni,Paycode,21,23,21,21, 250.00 ,250,0,0,200," 2,625.00 ",4600,0,0,12/06/2025
20786,27092,Soy Bean,Emerald,Paycode,11,11,11,11,50,0,50,0,0,0,0,0,0,05/07/2025
19739,27156,Groundnut,Wamusanga,Airtel Money,13,16,14,13,28,28,0,0, -   ,0,0,0,0,02/07/2025
11942,27161,Navy Bean,Lwangeni,Airtel Money,21,23,21,21, 500.00 ,500,0,0,425," 8,800.00 ",9775,0,0,11/06/2025
12250,27165,Navy Bean,Lwangeni,Paycode,21,23,21,21, 450.00 ,250,200,0,400," 6,850.00 ",4600,4200,0,12/06/2025
8958,27173,Groundnut,Lupande,Airtel Money,12,13,12,12,75,75,0,0, -   ,0,0,0,0,02/06/2025
18315,13784,Sugar bean,Lungwebungu,Paycode,22,25,22,22, 500.00 ,500,0,0,450," 11,250.00 ",11250,0,0,28/06/2025
807,13815,Soy Bean,Kafue,Airtel Money,13,17,15,14,1250,1150,100,0,1120,18840,17340,1500,0,30/04/2025
15163,13930,Soy Bean,Emerald,Airtel Money,10,10,10,10,100,0,0,100,0,0,0,0,0,20/06/2025
20311,14018,Sugar bean,Lungwebungu,Paycode,22,25,22,22, 450.00 ,450,0,0,450," 11,250.00 ",11250,0,0,04/07/2025
15403,14079,Sugar bean,Lungwebungu,Paycode,22,25,22,22, 160.00 ,160,0,0,160," 4,000.00 ",4000,0,0,20/06/2025
17619,14091,Navy Bean,Lwangeni,Paycode,21,23,21,21, 635.00 ,500,135,0,560," 11,610.00 ",9775,2835,0,27/06/2025
19865,14130,Sugar bean,Lungwebungu,Paycode,22,25,22,22, 250.00 ,250,0,0,250," 6,250.00 ",6250,0,0,03/07/2025
19853,14158,Sugar bean,Lungwebungu,Paycode,22,25,22,22, 106.00 ,106,0,0,106," 2,350.00 ",2650,0,0,03/07/2025
23602,14202,Sugar bean,Lungwebungu,Paycode,25,30,27,25," 1,359.00 ",1359,0,0,1209," 28,470.00 ",36270,0,0,17/07/2025
20558,14235,Sugar bean,Lungwebungu,Paycode,25,30,27,25, 342.00 ,327,0,15,292," 7,685.00 ",8310,0,375,05/07/2025
20557,14239,Sugar bean,Lungwebungu,Paycode,25,30,27,25, 377.00 ,0,42,335,327," 8,175.00 ",0,0,8175,05/07/2025
